,PC1,PC2,Group
323,3.521432919583764,0.142721141326239,BLCA-tumor
324,-1.0243500744678165,-1.0933751006210475,BLCA-tumor
325,-0.7433969434427452,0.3486908684893039,BLCA-tumor
326,2.882861486687655,1.118031327148085,BLCA-tumor
327,0.9187782033583362,-1.1731162772306571,BLCA-tumor
328,1.06538265071437,1.4724244841636775,BLCA-tumor
329,1.1994729062598528,-1.4593160745438354,BLCA-tumor
330,-1.1096451877599454,-4.287855589729504,BLCA-tumor
331,2.0117810107831087,-3.937419620249916,BLCA-tumor
332,-0.49941429048335256,-1.8367360610939842,BLCA-tumor
333,4.709920546966921,-1.588027423872422,BLCA-tumor
334,0.26049735717182726,-4.588403030691846,BLCA-tumor
335,-4.38298063396966,-1.7494928141147486,BLCA-tumor
336,3.9343077582771273,0.39416681117061314,BLCA-tumor
337,2.0958350052601915,-3.6190684793449877,BLCA-tumor
338,0.7790105492739059,-2.9078359030921948,BLCA-tumor
339,4.117172072512246,-0.3451550559373324,BLCA-tumor
340,0.5965274741673644,0.8837222594729285,BLCA-tumor
341,2.1739557768277558,-0.9465075939620883,BLCA-tumor
342,-0.19272532910896048,-1.3356946075543528,BLCA-tumor
343,2.056837095058385,0.10800301549970295,BLCA-tumor
344,1.5491697250294045,-1.1966866887915666,BLCA-tumor
345,3.207219371906414,-1.373683057083478,BLCA-tumor
346,2.8364944775221983,-1.4868445251283813,BLCA-tumor
347,0.6675586770813959,-0.15260541137618283,BLCA-tumor
348,6.942582604672235,4.5756839985999855,BLCA-tumor
349,-8.040110250164386,-6.6953008307977315,BLCA-tumor
350,2.2540433092939822,0.5295039733585845,BLCA-tumor
351,1.3222781212065207,0.38904941331327947,BLCA-tumor
352,-0.17466554457694375,-1.49857346241621,BLCA-tumor
353,5.250129392564777,-0.9532105744569775,BLCA-tumor
354,-0.694831854553282,-3.97872043296978,BLCA-tumor
355,-0.5411433535823961,-0.33910538813700275,BLCA-tumor
356,4.0491215731215835,0.9176156296655781,BLCA-tumor
357,-1.7549585939985028,-2.998832538557151,BLCA-tumor
358,2.409289673238023,-1.5964060099634447,BLCA-tumor
359,2.4580005893214927,0.3697396672390435,BLCA-tumor
360,-1.4493629808106425,-3.203063076030546,BLCA-tumor
361,-3.2455073795596134,-1.7607227719263845,BLCA-tumor
362,-4.1467217191933425,-6.462832473483398,BLCA-tumor
363,2.8562325068432775,-2.5090999267224583,BLCA-tumor
364,8.500385240049637,2.8631246142733984,BLCA-tumor
365,1.5971698711561582,-0.4750278069874976,BLCA-tumor
366,0.9124110825237636,0.37005380087960627,BLCA-tumor
367,7.020242140825018,0.16092008280726866,BLCA-tumor
368,-1.9783293664724138,-0.40731055832222973,BLCA-tumor
369,-1.196843623340697,-1.3711508102143102,BLCA-tumor
370,2.4636543672751507,-2.452613231780839,BLCA-tumor
371,1.4381747382865544,-3.392036175277305,BLCA-tumor
372,0.17283836799837676,-1.5631508394175997,BLCA-tumor
373,6.637221484604329,3.6288491020811033,BLCA-tumor
374,0.7204449851788848,-1.613591396813145,BLCA-tumor
375,1.045642606841837,-1.7588939357664568,BLCA-tumor
376,-1.9332491266072593,-3.8072710785680273,BLCA-tumor
377,5.097980534095805,1.5128400018248107,BLCA-tumor
378,-1.8034855958934741,-1.306370830045888,BLCA-tumor
379,2.103108870507581,-1.2278676798905688,BLCA-tumor
380,-0.9910720461819823,-1.893260331186835,BLCA-tumor
381,7.388068439806307,0.5169074354742816,BLCA-tumor
382,1.294632388599525,-2.289554705113194,BLCA-tumor
383,-1.3527948136767922,-1.884623995029782,BLCA-tumor
384,2.4203333510472174,-0.4579951823842798,BLCA-tumor
385,2.2935261618877907,-1.9686862848022664,BLCA-tumor
386,-0.14686699421259095,-0.7649644257027765,BLCA-tumor
387,4.181161227289896,-1.295297867154813,BLCA-tumor
388,1.1256076610851604,-2.356937253494968,BLCA-tumor
389,-0.35771224124655804,-1.714384629547603,BLCA-tumor
390,2.9561160441165533,2.0714840870703273,BLCA-tumor
391,1.6515810690962276,-3.050211734529223,BLCA-tumor
392,0.41066248042807574,-5.085389380421654,BLCA-tumor
393,2.527715528634238,-1.4645694241863512,BLCA-tumor
394,3.0722234466930742,-1.0983120091786527,BLCA-tumor
395,-0.2691939949183785,-0.6311390186496275,BLCA-tumor
396,0.4368368856157865,-3.5343594410050216,BLCA-tumor
397,-4.519177675786823,-2.6332880050240504,BLCA-tumor
398,1.2300953255691163,2.5691525421854147,BLCA-tumor
399,-3.3579059928661095,-3.394571000206464,BLCA-tumor
400,-5.62910723120803,-5.600144446160437,BLCA-tumor
401,0.5761070192868324,-4.522174544851109,BLCA-tumor
402,4.611465958825881,1.152163768288387,BLCA-tumor
403,1.1046021160281736,2.2253847364679924,BLCA-tumor
404,3.5429350686917163,-0.6800645081030092,BLCA-tumor
405,1.6823289758832518,-0.7515771047278007,BLCA-tumor
406,7.377878670468556,1.2622848933267596,BLCA-tumor
407,0.5127990835720345,-0.8252331148542471,BLCA-tumor
408,-0.7819952975709951,-4.910868992106898,BLCA-tumor
409,1.0832079160130443,-0.5046406369583784,BLCA-tumor
410,1.5566841747985887,0.911171075820204,BLCA-tumor
411,-2.5601466202841596,-4.223420084461507,BLCA-tumor
412,1.8919088913094184,2.2727496276810726,BLCA-tumor
413,0.21769079096747043,-3.368152548213366,BLCA-tumor
414,0.1719009938764231,-3.0606050682284645,BLCA-tumor
415,2.6761461785258605,-2.784571031136167,BLCA-tumor
416,2.277515344006328,-2.2743501944854696,BLCA-tumor
417,-1.5466896039449256,-5.6268359415648765,BLCA-tumor
418,6.063389157147497,4.534782121684274,BLCA-tumor
419,2.281881221882726,-1.8944506532969005,BLCA-tumor
420,4.603132896400118,3.2666509946443956,BLCA-tumor
421,1.5102177566204442,-2.341702454695974,BLCA-tumor
422,-3.849320178059307,-4.489829892047876,BLCA-tumor
423,6.645858565672426,4.69539059520201,BLCA-tumor
424,4.976908926645852,-0.040185145051899726,BLCA-tumor
425,-3.5774011349904464,-3.135695411026708,BLCA-tumor
426,5.705612215866239,-0.19063965807931998,BLCA-tumor
427,1.2912407721350234,-2.852461610120768,BLCA-tumor
428,1.1692003499022345,1.2137302751516534,BLCA-tumor
429,5.784873495044256,0.2810712916137339,BLCA-tumor
430,5.918245934320616,0.6022629177677843,BLCA-tumor
431,-2.5766897094192966,-1.8269201194002904,BLCA-tumor
432,3.8844063418632233,-2.077727361066312,BLCA-tumor
433,1.6279471385172894,-2.4795682931713685,BLCA-tumor
434,0.2075531538204614,-2.3461301405845645,BLCA-tumor
435,-2.170822408505856,-2.3300439853495347,BLCA-tumor
436,-0.7318207413488599,-1.7231020211590486,BLCA-tumor
437,4.1151794538169755,-0.42147460064382486,BLCA-tumor
438,-1.405015258570213,-4.431319355803567,BLCA-tumor
439,4.894688255297261,1.4396841378843344,BLCA-tumor
440,-0.40062730100260674,-2.7530092445626635,BLCA-tumor
441,5.393811649058667,1.018904872709261,BLCA-tumor
442,-4.088542442567936,-6.196467760938758,BLCA-tumor
443,-1.6447387271215999,-2.874684762206199,BLCA-tumor
444,2.4275736530926224,-2.562053327625383,BLCA-tumor
445,-0.8529907738753332,-4.525938332306887,BLCA-tumor
446,5.224871839246812,0.06738135674954257,BLCA-tumor
447,0.5638476562798012,0.008229195968804193,BLCA-tumor
448,0.8107568045076957,-1.7602602036335158,BLCA-tumor
449,2.068708364284425,-4.2942567143976005,BLCA-tumor
450,1.2950207750614946,-3.278248064745943,BLCA-tumor
451,-1.348759233841821,-3.002867131739409,BLCA-tumor
452,0.9086776156156514,-0.7850943256666346,BLCA-tumor
453,0.21055490456841264,-3.1980786344321808,BLCA-tumor
454,-0.2082663353044366,-4.361733634252859,BLCA-tumor
455,0.02533937218774394,-0.7207499010741903,BLCA-tumor
456,-1.9729867368506921,-3.087791937320254,BLCA-tumor
457,5.293851758397268,3.765188741981061,BLCA-tumor
458,0.39846878878672237,-4.199402320279655,BLCA-tumor
459,-3.456381650326611,-2.0785599735484483,BLCA-tumor
460,1.5462264747095942,-0.2302287137272139,BLCA-tumor
461,0.8073476993268461,-1.837608605128961,BLCA-tumor
462,2.199416003575637,-2.595755859773303,BLCA-tumor
463,6.49503552592026,0.3743148452005713,BLCA-tumor
464,-0.6564348029546042,-4.804938857960073,BLCA-tumor
465,-0.006124104325689593,-4.061362776299368,BLCA-tumor
466,-0.6147444621779538,-4.294050101530515,BLCA-tumor
467,5.165240864754322,-0.0950047047828526,BLCA-tumor
468,-5.952890377012999,-5.332658359342152,BLCA-tumor
469,1.4030564861852803,-1.5584545789403026,BLCA-tumor
470,-0.6703114320818042,0.7424286801814755,BLCA-tumor
471,-1.3532877806477106,-3.3794022913909902,BLCA-tumor
472,5.8956482476416925,-0.5757439158499504,BLCA-tumor
473,2.878914137335098,-0.7509585685524365,BLCA-tumor
474,0.5037844397744339,-1.4350103991022023,BLCA-tumor
475,2.3691134067075814,0.3752714659061488,BLCA-tumor
476,2.786165087968251,-0.17306416611839906,BLCA-tumor
477,4.407508138007982,1.8673264569849393,BLCA-tumor
478,3.2338250022714523,-0.045011134806424255,BLCA-tumor
479,5.26414517129491,0.02781794933241523,BLCA-tumor
480,3.5160511404757826,2.985837976310884,BLCA-tumor
481,4.802503643856439,3.0856123447604857,BLCA-tumor
482,0.6868296793373652,-2.3196956512182,BLCA-tumor
483,3.8559635613621364,0.46600815669407697,BLCA-tumor
484,2.0882020018132645,-1.4001765140122973,BLCA-tumor
485,6.81468558770813,2.512794760532065,BLCA-tumor
486,0.49786614135708873,-3.6226590060056,BLCA-tumor
487,0.12826731968295052,-4.6999991283075335,BLCA-tumor
488,-2.258906222429509,0.37439729081890033,BLCA-tumor
489,-3.075744737591069,-2.505393307084681,BLCA-tumor
490,-2.3963286044057344,5.808820540414014,TGCT-tumor
491,-7.337374910715416,2.6473657565253124,TGCT-tumor
492,-8.177064894077867,2.887282353870854,TGCT-tumor
493,-3.9303737667787826,5.688668763454311,TGCT-tumor
494,-6.856349440953581,4.224130161773049,TGCT-tumor
495,-6.321328147169489,5.3761285051010015,TGCT-tumor
496,0.2245498820039724,6.633936782635508,TGCT-tumor
497,-6.801553104902413,-2.308837092140983,TGCT-tumor
498,-3.6361542619112837,4.768541876297923,TGCT-tumor
499,-4.6325336221264495,0.19551576185886366,TGCT-tumor
500,-5.321961488890965,1.0997740293087672,TGCT-tumor
501,2.558927115472466,8.750553039261188,TGCT-tumor
502,-5.418923582706825,4.316129367381141,TGCT-tumor
503,-4.671248317768371,3.9458843438690194,TGCT-tumor
504,-1.5893097190662908,5.910257317315579,TGCT-tumor
505,-9.598759265964647,3.245334102276068,TGCT-tumor
506,-6.037065050477685,-0.9305804489864099,TGCT-tumor
507,-7.023162487773439,3.5871273996712594,TGCT-tumor
508,-6.728225614008847,3.3372598747235847,TGCT-tumor
509,-1.08404073413821,1.6762652151247288,TGCT-tumor
510,-3.984969574247843,5.667653435031416,TGCT-tumor
511,-0.4706542561016884,0.988967784692595,TGCT-tumor
512,-4.009957324666035,4.1237820644930725,TGCT-tumor
513,-6.203187784257912,3.5999395363674567,TGCT-tumor
514,-6.680920278608752,3.367934711228129,TGCT-tumor
515,-4.616396763356698,4.047395551090385,TGCT-tumor
516,-4.641269170378083,4.932198872315326,TGCT-tumor
517,-4.909709593567596,0.15865713779260368,TGCT-tumor
518,-7.098489401973988,3.4362377864122613,TGCT-tumor
519,-2.190575217437629,5.428730799955431,TGCT-tumor
520,-7.287247093645077,3.2277579398974017,TGCT-tumor
521,-6.612833189601752,4.796268526804642,TGCT-tumor
522,-2.6217681264252604,5.9042732008602385,TGCT-tumor
523,-9.407396381774753,-2.3403745496607575,TGCT-tumor
524,-3.793251831608218,1.4094398323347066,TGCT-tumor
525,-2.4313898572404247,7.12375708112426,TGCT-tumor
526,-9.20434781907091,2.1746204162992204,TGCT-tumor
527,-4.395731283578503,1.139677535596415,TGCT-tumor
528,-2.99943638895556,6.592262568706252,TGCT-tumor
529,-3.5061329903208587,3.2885235315073165,TGCT-tumor
530,-4.055775096796368,-1.7725404987550935,TGCT-tumor
531,0.5372425018522212,5.909026546783369,TGCT-tumor
532,-4.211841616402429,1.7632277810214811,TGCT-tumor
533,-2.3943573954691058,1.262869362650006,TGCT-tumor
534,-1.3756925771895847,7.038725834325737,TGCT-tumor
535,-3.9610242971388665,4.710025593696013,TGCT-tumor
536,-2.6615314290654206,2.55875201563961,TGCT-tumor
537,-7.57293267319231,5.312672989562922,TGCT-tumor
538,-7.357869653621052,3.8958286402434066,TGCT-tumor
539,-3.2256951994744605,4.568977795731831,TGCT-tumor
540,-2.409182083708319,5.118349693663732,TGCT-tumor
541,-5.586265255684193,4.252270250175639,TGCT-tumor
542,-6.535252778209129,4.436721825703248,TGCT-tumor
543,-0.17555610514845563,2.3429400294345846,TGCT-tumor
544,-3.3175899350558913,6.759604445902322,TGCT-tumor
545,-4.073841846688706,4.836985896209092,TGCT-tumor
546,-7.508365939468246,4.931075066127583,TGCT-tumor
547,2.120249074902807,5.534204055636697,TGCT-tumor
548,-5.152235335985716,4.157279554891942,TGCT-tumor
549,-1.1452376012922134,3.7351196530504955,TGCT-tumor
550,-6.829223509586913,3.921510088692075,TGCT-tumor
551,-2.33633679750078,2.4233226035860436,TGCT-tumor
552,-6.489352348750357,3.124102626650355,TGCT-tumor
553,-4.571945975173463,4.601337221015595,TGCT-tumor
554,-4.802872031223592,4.747496820587775,TGCT-tumor
555,-5.0512896809995205,4.232446244490228,TGCT-tumor
556,-6.355580990575112,4.950713070294721,TGCT-tumor
557,-2.968566323862028,-0.460778302779851,TGCT-tumor
558,-7.763331948158927,2.977967564941459,TGCT-tumor
559,5.32440707984656,8.518951300437891,TGCT-tumor
560,-6.279112927283819,1.3000921357047555,TGCT-tumor
561,-7.256054080649991,3.2304413698635344,TGCT-tumor
562,1.72165206953679,2.486147792079497,TGCT-tumor
563,-5.107277447718183,1.36823863096243,TGCT-tumor
564,-6.174775406793486,3.675924245104739,TGCT-tumor
565,-9.232114642542307,2.8040674110908292,TGCT-tumor
566,-7.667004001429088,3.0668978327661605,TGCT-tumor
567,-8.779881506919782,2.6341417241229963,TGCT-tumor
568,1.1295315635316834,2.5670922995141914,TGCT-tumor
569,-3.236286825308566,0.39548783905580154,TGCT-tumor
570,3.768634381983805,3.988438936987196,TGCT-tumor
571,0.5945406996555762,2.237468720813773,TGCT-tumor
572,-2.7351616147683555,4.069278437457992,TGCT-tumor
573,-11.46262631316742,2.711321886140105,TGCT-tumor
574,-5.194492933062172,3.6354033365584293,TGCT-tumor
575,-10.436678909817568,1.7331069595776782,TGCT-tumor
576,-6.838349634920077,-1.4573078786250686,TGCT-tumor
577,-1.914300946354988,4.745198147590689,TGCT-tumor
578,0.8786407476518557,5.80025369848723,TGCT-tumor
579,-6.331933694341543,0.07744417378820068,TGCT-tumor
580,-2.8178495741342267,2.391178822858298,TGCT-tumor
581,-3.2421366891806422,5.08348250050431,TGCT-tumor
582,-6.028679746970711,4.972160980921956,TGCT-tumor
583,-0.5641004318366811,0.7298231773996522,TGCT-tumor
584,-4.800761385803454,4.928667813366636,TGCT-tumor
585,-6.7588765431812545,-1.831500977544041,TGCT-tumor
586,-6.807066117196937,0.21977964297681793,TGCT-tumor
587,0.914412030232084,6.568976410018672,TGCT-tumor
588,-0.07285307676060361,7.354752454042667,TGCT-tumor
589,2.1510595363717657,3.562399323516633,TGCT-tumor
590,-9.323951082794215,2.502283854345842,TGCT-tumor
591,-6.934741642758692,4.135304437870923,TGCT-tumor
592,-4.660937787553527,2.7063719144775766,TGCT-tumor
593,-4.174212446919868,5.940391665813173,TGCT-tumor
594,-8.448298286120796,3.2122587575568575,TGCT-tumor
595,-4.853633228067585,5.650227101751744,TGCT-tumor
596,-3.353876684883027,0.7713063851532195,TGCT-tumor
597,-8.497515601390276,2.8872476733081056,TGCT-tumor
598,-3.8623307458415095,0.4828639473405629,TGCT-tumor
599,-0.696882378319748,5.471146289976551,TGCT-tumor
600,-8.056737852836422,3.168250344397071,TGCT-tumor
601,-0.35022072721069925,2.540504613341086,TGCT-tumor
602,0.33513531667934243,3.0920870284496544,TGCT-tumor
603,-4.0434582837575315,1.463159357522024,TGCT-tumor
604,-6.389072388244481,5.047133470983947,TGCT-tumor
605,-9.27038634607554,1.5188804587766562,TGCT-tumor
606,-3.505413420052434,4.036211808056511,TGCT-tumor
607,-4.3285795622220045,4.090062840198713,TGCT-tumor
608,-6.371888404977524,3.9651578168801076,TGCT-tumor
609,-8.360530410456256,2.2963071334666783,TGCT-tumor
610,-9.326430805155837,2.7248746029887942,TGCT-tumor
611,-1.1674466815019109,0.14457752447031708,TGCT-tumor
612,2.167193010828924,6.501773460523484,TGCT-tumor
613,-6.367938185991117,2.9779466860456894,TGCT-tumor
614,-2.5719591788183247,4.599057198625574,TGCT-tumor
615,-6.456216682376043,5.094951028058088,TGCT-tumor
616,-6.306458493340247,4.93000454939516,TGCT-tumor
617,-7.028585956896693,0.26597589813763023,TGCT-tumor
618,-1.1561155598641106,3.8165021020164405,TGCT-tumor
619,-5.029921997638571,5.328672879338637,TGCT-tumor
620,-8.589913431241145,3.982954178494425,TGCT-tumor
621,-0.8432367862362462,4.305409631109405,TGCT-tumor
622,-6.39284381221717,3.5265586429077516,TGCT-tumor
623,0.25213174321745246,7.212977883549871,TGCT-tumor
624,-5.601629201696524,3.7688597630240293,TGCT-tumor
625,2.43994276563824,8.886675549733942,TGCT-tumor
626,0.17058134381570014,5.634285306868798,TGCT-tumor
627,-6.854981374148579,4.434335945581411,TGCT-tumor
628,-3.7765732604980586,3.220732119785957,TGCT-tumor
629,-8.403420919006868,1.713169752322192,TGCT-tumor
630,-4.020549778004047,4.42758058563895,TGCT-tumor
631,1.3209540215671396,6.484877830539988,TGCT-tumor
632,2.4639437845727556,7.2568069315188914,TGCT-tumor
633,6.760458191847521,10.208574803715088,TGCT-tumor
634,-1.1267090662532768,6.598250656884939,TGCT-tumor
635,-2.573794755185015,6.105506313292568,TGCT-tumor
636,-2.159550065815573,4.799037677332306,TGCT-tumor
637,-3.9850335097635425,1.889792346610683,TGCT-tumor
638,-1.1593307321019652,7.017303051519835,TGCT-tumor
639,-3.855383062569462,4.3008032673538885,TGCT-tumor
640,-0.7967214508554032,5.033853720169407,TGCT-tumor
641,-6.381917032998607,4.31949910813789,TGCT-tumor
642,8.3172831221739,9.838126690056425,TGCT-tumor
643,-3.5177592418252503,0.9347731763654336,TGCT-tumor
644,-5.075529036488598,4.120530315061594,TGCT-tumor
645,-6.597811407976418,3.420033182203192,TGCT-tumor
